EigenVal1	EigenVal2	EigenVal3	EigenVec1X	EigenVec1Y	EigenVec1Z	EigenVec2X	EigenVec2Y	EigenVec2Z	EigenVec3X	EigenVec3Y	EigenVec3Z	Volume3d (mm^3) 	Shape_VA3d	Length3d (mm) 	index
0.0139744	0.00232386	0.000541411	0.976362	0.0964273	-0.19344	-0.0394748	0.959468	0.279038	0.212507	-0.264806	0.940595	0.0027321	5.45026	0.517447	18563
0.0139375	0.00441454	0.00183683	0.754486	0.420865	0.503611	-0.465501	0.884077	-0.0414279	-0.462667	-0.203175	0.862937	0.00721273	6.38543	0.509587	19839
0.0139102	0.00913977	0.0024953	-0.176464	-0.579117	0.795917	0.969215	-0.243288	0.0378673	0.171707	0.778096	0.604221	0.0202643	3.40759	0.654075	16204
0.0139102	0.00588013	0.00419309	-0.229356	0.757959	0.610651	0.74253	-0.269383	0.613256	0.629321	0.59408	-0.501022	0.0127706	6.06558	0.636923	19413
0.013897	0.00197266	0.00095953	0.927465	0.342932	0.149015	-0.139766	-0.0516789	0.988835	-0.346804	0.937937	0	0.00121773	5.44518	0.418871	32539
0.0138615	0.00704258	0.00253233	-0.435314	0.888096	-0.147605	0.822308	0.458975	0.336382	-0.366486	-0.025055	0.930086	0.0156276	3.43331	0.626156	24182
0.0137725	0.0018751	0.000586816	-0.376002	0.786776	0.489495	0.0954948	-0.492545	0.865032	0.921685	0.371998	0.110065	0.00337219	4.15906	0.511856	17579
0.0137558	0.000814415	0.000463332	0.818174	0.512631	0.260386	-0.220652	-0.138251	0.965505	-0.530946	0.847406	0	0.00176415	4.54462	0.486573	15095
0.0137204	0.00528433	0.00245361	0.711077	-0.686843	0.150389	0.00829569	0.222071	0.974995	0.703065	0.692049	-0.163607	0.0126613	4.04328	0.631598	14970
0.0137149	0.0030377	0.000886535	0.949199	0.218635	0.226317	-0.171002	-0.24536	0.954231	-0.264157	0.944456	0.195508	0.00448064	5.77643	0.562936	18255
0.0136924	0.00183448	0.000680818	-0.0289681	-0.588667	0.807856	-0.0502111	0.808032	0.586995	0.998318	0.0235592	0.0529648	0.00223251	4.84796	0.532829	16750
0.0136759	0.00148516	0.000726637	0.870924	0.484945	0.0795002	-0.380914	0.563977	0.73269	-0.310478	0.6684	-0.675903	0.00376249	3.88369	0.504791	16015
0.0136707	0.00554424	0.00156717	0.918859	0.0595205	-0.39007	0.382839	-0.373882	0.844776	0.0955586	0.925565	0.366332	0.00916423	4.61824	0.617397	16798
0.0135488	0.00101088	0.000292803	0.954494	-0.235419	0.183084	0.287248	0.890782	-0.352131	-0.0801896	0.388697	0.917869	0.00154559	3.82446	0.420603	22224
0.0135476	0.00112285	0.000356506	-0.347986	0.797528	-0.492804	0.916551	0.399919	0	-0.197082	0.45168	0.87014	0.00120212	4.08033	0.431685	21488
0.0135055	0.00439016	0.00313619	0.933485	0.348792	-0.0833717	0.266602	-0.519463	0.811838	-0.239854	0.780066	0.577899	0.00839924	5.43322	0.580003	18490
0.0134541	0.00240688	0.00080514	0.68628	0.224331	-0.691878	0.714544	-0.0303149	0.698934	-0.135819	0.974041	0.181099	0.00316923	4.68012	0.445151	9746
0.0133833	0.00499045	0.00200114	0.343406	0.657424	-0.670721	0.915139	-0.394799	0.0815742	0.211171	0.641816	0.73721	0.00855536	4.31222	0.655527	25319
0.0133466	0.00328443	0.000534576	0.8768	-0.30415	-0.372444	0.126046	-0.602086	0.788419	0.464041	0.738231	0.489572	0.00304434	5.78815	0.524099	13245
0.0133113	0.00304952	0.00141275	-0.0299496	0.997073	0.0703474	-0.627499	-0.0735375	0.775137	0.778042	-0.0209279	0.627864	0.00543297	3.59812	0.517118	27015
0.0132693	0.00696224	0.000221929	-0.0711566	0.792478	-0.605735	-0.706853	0.388406	0.591184	0.703772	0.470232	0.532528	0.00265404	11.2064	0.606379	31799
0.0132628	0.00724488	0.00204077	0.72796	0.552231	-0.406344	0.323734	0.245585	0.91372	-0.604376	0.796699	0	0.00855536	5.33485	0.562167	30897
0.0132412	0.00155355	0.000840009	0.873168	0.401785	-0.275948	-0.465888	0.854374	-0.230202	0.143271	0.329566	0.933199	0.00126457	7.14176	0.440301	10244
0.0132208	0.000874217	0.000292227	-0.337396	0.768143	-0.54417	-0.115271	0.540004	0.833732	0.934279	0.344025	-0.0936508	0.00131141	4.50212	0.439415	19559
0.0132109	0.00211412	0.000833318	0.856204	0.463768	-0.22767	-0.296199	0.801705	0.519167	0.423297	-0.377078	0.823791	0.0033878	3.83066	0.488425	9467
0.0132045	0.00306413	0.00140643	0.493912	0.849266	0.186544	-0.267925	-0.055454	0.961843	0.827205	-0.525045	0.20015	0.00747814	4.1123	0.5156	28187
0.0132038	0.00639704	0.00232969	0.146846	-0.369337	0.91762	-0.557851	0.735152	0.385167	0.816847	0.568455	0.098081	0.0159711	3.16804	0.599478	15898
0.0131523	0.00261642	0.000767544	0.146766	0.964623	0.219004	0.973174	-0.180466	0.142704	-0.177178	-0.192185	0.965232	0.00562031	3.58427	0.468919	10195
0.0131374	0.00276155	0.000920256	0.294712	0.123428	0.947581	0.411769	0.878434	-0.242488	0.862317	-0.461648	-0.208062	0.00270087	6.85615	0.501689	26765
0.013045	0.00173732	0.000446881	-0.17208	-0.471338	0.865002	-0.0819517	0.881907	0.464246	0.981668	-0.00899905	0.190385	0.00201395	4.7228	0.405827	25674
0.0130406	0.0045608	0.000321323	0.817389	-0.451598	0.357678	-0.490377	-0.219586	0.843394	0.302334	0.864778	0.400941	0.0019515	6.76056	0.446923	16439
0.0130396	0.0033471	0.000578122	0.500723	0.672648	-0.544812	0.862817	-0.438346	0.251792	0.0694493	0.596151	0.799863	0.00485532	4.61423	0.532526	20113
0.0130086	0.00157052	0.000936008	0.778295	0.609674	-0.150184	-0.578461	0.603176	-0.549146	-0.244212	0.514274	0.822121	0.0029975	3.9292	0.447618	21368
0.0128914	0.00288865	0.000809116	-0.483082	0.55028	-0.681046	0.594037	0.777408	0.206776	-0.643236	0.304677	0.702438	0.00171732	5.66173	0.425145	28839
0.0128344	0.00436855	0.00238522	-0.560981	0.822476	-0.0939858	0.739041	0.446422	-0.504506	0.372987	0.352477	0.858278	0.00680682	6.37357	0.533497	18241
0.0128204	0.00413874	0.00102309	0.969919	-0.135347	0.202332	-0.00410114	0.821975	0.569509	-0.243393	-0.553208	0.796694	0.0044338	5.27342	0.481377	17568
0.0128169	0.00416153	0.000369607	0.914908	-0.308116	0.260782	0.39376	0.823438	-0.408538	-0.0888607	0.476461	0.874694	0.00476165	4.97872	0.490153	12410
0.0127947	0.00400124	0.00286271	0.284653	0.952246	0.110454	0.0403264	-0.127013	0.991081	0.957782	-0.27766	-0.0745554	0.00994483	3.94668	0.554424	17229
0.0127034	0.00442549	0.00302476	0.914323	-0.284372	0.288351	-0.392821	-0.449538	0.802251	0.098513	0.846787	0.522731	0.0104288	6.98316	0.623872	14997
0.012676	0.0015387	0.00127354	0.654887	-0.629059	-0.418816	0.0777589	-0.49516	0.865315	0.751715	0.599251	0.275359	0.00282577	4.9287	0.451147	1314
0.0125946	0.00151518	0.000656243	0.968601	-0.0999064	0.227666	-0.135549	0.555441	0.820434	0.208421	0.825532	-0.524459	0.00370004	3.36535	0.513857	27049
0.0125905	0.00113522	0.000350543	-0.0989719	0.925568	0.365416	-0.238658	-0.37858	0.89427	0.966047	0.00129799	0.258363	0.00229496	3.72699	0.498277	22230
0.0125797	0.00203629	0.000376167	-0.646597	0.663168	-0.376989	0.736446	0.67153	-0.0818236	-0.198897	0.330539	0.922596	0.00187344	5.35487	0.488233	19176
0.0125781	0.00258508	0.00113072	-0.165729	0.973636	-0.156739	0.98582	0.167803	0	-0.0263013	0.154516	0.98764	0.00337219	7.31791	0.517083	17430
0.012568	0.00682595	0.00165011	0.643841	0.330121	-0.690282	0.73194	-0.00278665	0.681363	-0.223009	0.943935	0.243423	0.0131453	3.50659	0.585934	10878
0.012512	0.00337117	0.00165628	0.027273	0.978251	-0.205625	0.702777	0.127521	0.699888	0.710888	-0.163596	-0.684014	0.00746253	4.41539	0.544237	20743
0.0125082	0.00131064	0.00110901	0.757043	0.464578	0.459405	-0.285683	0.86773	-0.40673	-0.587597	0.176668	0.789631	0.00324729	4.65741	0.527297	17400
0.0124869	0.00894959	0.00177122	0.343713	-0.235167	0.909152	-0.327462	0.877354	0.350741	0.880131	0.418267	-0.22455	0.01046	6.82099	0.570447	16410
0.012481	0.00393764	0.000473189	-0.4165	0.843919	0.338124	0.896736	0.442567	0	0.149642	-0.303208	0.941102	0.00254475	8.99138	0.523697	18287
0.0124787	0.00101416	0.000523429	-0.315068	0.771392	0.552889	0.805695	-0.0904862	0.585378	0.501585	0.629894	-0.592998	0.00226374	3.75315	0.443909	20511
0.0124159	0.00223666	0.000721309	0.552283	0.531548	-0.642215	-0.832927	0.319608	-0.451755	-0.0348725	0.784415	0.619255	0.0026072	5.8221	0.446153	20046
0.0123594	0.00385164	0.00029684	-0.569188	0.813943	0.116282	0.724042	0.429178	0.539972	-0.389601	-0.391539	0.833612	0.00370004	5.97334	0.504954	18286
0.012326	0.0100268	0.0005258	-0.74854	-0.0100129	0.663014	-0.224946	0.944427	-0.2397	0.623769	0.328567	0.709194	0.00519879	6.99329	0.529117	20838
0.0123205	0.00686329	0.00212967	0.801231	-0.582723	0.13588	-0.177632	-0.0147931	0.983986	0.571381	0.812536	0.115363	0.0092579	6.72889	0.530638	19849
0.0122986	0.0039669	0.00264813	0.0752529	0.996847	-0.0251687	0.764621	-0.0738867	-0.640231	0.640072	-0.0289348	0.76777	0.0105693	3.33922	0.55392	17170
0.0122966	0.00253498	0.00155599	0.888377	0.104019	0.447175	-0.227818	0.9455	0.232656	-0.398603	-0.308561	0.863658	0.00546419	4.59619	0.580885	16818
0.0122655	0.00846705	0.00454464	0.935104	0.116017	-0.334843	0.338365	-0.0115283	0.940944	-0.105305	0.99318	0.0500362	0.0218724	3.46498	0.559143	19799
0.0122628	0.00827017	0.00349361	-0.704415	-0.229796	0.67156	-0.0176135	0.95151	0.307114	0.70957	-0.204507	0.674305	0.0107567	5.93051	0.576234	18423
0.0121755	0.00832221	0.000905683	-0.588975	0.808134	-0.0051837	0.806005	0.587867	0.0690501	-0.0588491	-0.0364907	0.9976	0.00624479	5.65749	0.59819	16246
0.0121023	0.00438511	0.000553029	-0.383862	0.70727	0.593648	0.606505	-0.291656	0.739654	0.696277	0.643976	-0.317008	0.00452747	5.12584	0.527743	18605
0.0120473	0.00123216	0.000269253	0.762413	0.532839	0.367162	-0.640337	0.703008	0.309432	-0.0932403	-0.471023	0.877179	0.00137385	4.39462	0.456815	17989
0.0120439	0.00733062	0.0022719	0.898267	-0.419707	0.130238	0.437048	0.82228	-0.364479	0.0458823	0.384319	0.922059	0.00646336	19.2186	0.505579	30137
0.0120083	0.00413765	0.00160732	0.224513	0.747435	0.625247	-0.248438	-0.576522	0.778397	0.94227	-0.330095	0.0562543	0.00529246	5.06247	0.495567	17336
0.0119811	0.000927587	0.000627046	0.579134	0.716438	0.388999	0.175568	-0.575574	0.798681	0.796103	-0.394247	-0.459118	0.00152997	4.36277	0.445595	19801
0.0119768	0.00435062	0.00166216	0.0154019	0.0528382	0.998484	0.770372	-0.63722	0.0218374	0.637408	0.768868	-0.0505195	0.00615112	5.01756	0.509959	16577
0.0119599	0.00286229	0.000847476	0.333571	-0.432259	0.837784	0.336806	0.884676	0.322351	0.880507	-0.174643	-0.44069	0.00371565	4.70954	0.475746	17536
0.0119566	0.00343324	0.00079547	0.613931	0.345897	-0.709538	-0.00357546	0.900087	0.435695	0.789352	-0.264949	0.553828	0.00288822	6.69103	0.445649	19067
0.0119003	0.00297857	0.00133181	0.177875	0.5496	0.816272	0.588654	0.605295	-0.535822	0.788573	-0.575811	0.215857	0.00566715	3.6975	0.535382	19900
0.0118976	0.0031947	0.00035526	0.906143	0.378531	-0.188731	0.146948	0.136674	0.979656	-0.396624	0.915442	-0.0682214	0.00265404	5.26547	0.419499	2762
0.0118968	0.00726085	0.000307616	0.465299	0.791207	0.396847	0.273752	-0.554987	0.785524	0.841758	-0.256866	-0.47483	0.0031224	7.85513	0.501462	18312
0.0118759	0.00252364	0.00182785	0.88736	0.308117	-0.34301	-0.204504	0.929764	0.306133	0.413243	-0.201503	0.888047	0.00152997	10.0449	0.450054	27280
0.0118672	0.00680261	0.00402591	0.51327	0.594195	0.619263	-0.193173	-0.623058	0.757946	0.836204	-0.508656	-0.205015	0.0213728	2.89904	0.634125	22774
0.0118009	0.00196029	0.00062879	0.897474	-0.127323	-0.422291	0.412014	0.58375	0.699629	-0.157434	0.801888	-0.57636	0.00196711	5.33481	0.449224	24865
0.0117463	0.00536466	0.00178186	0.934324	0.285168	0.213818	-0.312348	0.94406	0.105783	-0.171691	-0.165621	0.971129	0.00487094	6.59762	0.479885	26093
0.0116692	0.00153316	0.000616496	-0.641923	0.282231	0.712938	0.671051	0.656637	0.344265	0.370979	-0.69941	0.610901	0.00274771	4.73362	0.533781	16753
0.0116238	0.00243915	0.00159244	0.165221	0.768598	0.618028	0.862309	-0.416711	0.287708	-0.478671	-0.485395	0.731618	0.00569837	4.789	0.523785	17698
0.0116103	0.00163502	0.000596143	0.346779	0.93759	0.02586	-0.238416	0.0614488	0.969217	0.907139	-0.34227	0.244846	0.00193589	4.72591	0.419752	13834
0.0115976	0.00262249	0.000474363	0.975648	-0.0181325	-0.21859	0.218209	0.181311	0.958911	-0.0222452	0.983259	-0.180853	0.00213884	4.87113	0.504425	26700
0.011586	0.00599785	0.00338298	0.292636	0.483655	0.824889	-0.756645	0.644589	-0.109514	0.584681	0.592101	-0.554585	0.0123491	4.56205	0.580645	17378
0.0115643	0.00407984	0.00208493	0.779112	-0.471782	-0.412803	0.410514	0.881635	-0.232804	0.473774	0.0119193	0.880566	0.00597939	5.1742	0.517745	16980
0.0115521	0.00572643	0.00387084	0.566316	0.82272	-0.0491773	-0.188807	0.187582	0.963932	0.802271	-0.536605	0.261566	0.0139727	3.75962	0.540847	18678
0.0115447	0.00183216	0.00160052	0.742402	0.543011	0.3924	-0.669017	0.631852	0.39138	-0.0354155	-0.553084	0.832372	0.00426207	4.57704	0.493253	16994
0.0115333	0.00527242	0.000296447	-0.51468	0.728804	-0.451608	0.854363	0.480118	-0.198871	-0.0718875	0.488192	0.86977	0.00366881	6.74209	0.486605	27908
0.0114877	0.00364565	0.0010892	0.00918746	-0.407966	0.912951	0.9856	0.157853	0.0606203	-0.168843	0.899248	0.403541	0.00658825	4.72285	0.559913	18971
0.0114861	0.00563882	0.00109378	0.954424	0.211731	0.210347	-0.292736	0.526792	0.797995	-0.0581508	0.823201	-0.564764	0.00700978	5.23046	0.571094	12656
0.0114472	0.00731163	0.00174419	0.409614	0.896859	-0.166913	0.911666	-0.395843	0.110332	-0.0328806	0.197362	0.979779	0.00498022	11.3232	0.487722	30706
0.0113513	0.00199106	0.000579551	0.71605	-0.695945	0.0541588	0.397089	0.469911	0.788356	0.574102	0.542996	-0.612831	0.00251353	3.95145	0.453088	20431
0.0113479	0.00310562	0.00193947	-0.272522	-0.613728	0.740992	0.961854	-0.192853	0.19402	0.0238269	0.765602	0.642874	0.00935157	2.93684	0.504204	8281
0.0113415	0.00217055	0.000668764	0.786039	-0.608053	0.111418	-0.248072	-0.145181	0.957801	0.566218	0.780509	0.264959	0.00167048	4.57379	0.394651	19901
0.011331	0.00840379	0.00174523	-0.0947482	0.703955	-0.703897	0.993247	0.019293	-0.114402	0.0669535	0.709983	0.701029	0.00760303	7.02289	0.560265	22659
0.0113083	0.00340896	0.000466642	0.787684	0.559148	0.258663	-0.468977	0.27193	0.840307	-0.399518	0.783203	-0.476422	0.0036532	5.15692	0.470825	21070
0.011287	0.00263944	0.000610002	-0.527364	0.849432	-0.0187815	0.382088	0.256845	0.887716	0.758878	0.460974	-0.460008	0.00329413	4.82294	0.542128	15388
0.0112844	0.00363448	0.000713702	0.268563	0.565734	0.779627	-0.467158	0.784304	-0.408203	0.8424	0.254581	-0.474923	0.00418401	6.1145	0.531314	16538
0.0112514	0.00255865	0.000379173	0.807413	-0.481425	0.341048	0.453107	0.876211	0.164156	-0.377859	0.0219891	0.925602	0.0018266	7.00805	0.475209	19465
0.0112435	0.00198087	0.00118023	-0.254076	0.41135	0.875349	0.626846	0.75927	-0.174855	-0.736553	0.504282	-0.450766	0.0045587	3.78583	0.462705	20852
0.0111762	0.00187439	0.000747532	-0.0523843	0.102963	0.993305	0.382587	0.920848	-0.0752761	0.922433	-0.376082	0.0876305	0.00163926	4.43128	0.371759	6950
0.0111713	0.00269922	0.00190224	-0.333592	0.878257	-0.342608	-0.725363	-0.00699971	0.688331	0.602133	0.478137	0.639391	0.00293505	9.50346	0.523491	29947
0.011144	0.00377141	0.000495629	-0.490638	0.73973	-0.460515	0.866274	0.471123	-0.166167	-0.0940406	0.48046	0.87196	0.00291944	4.85998	0.455982	31683
0.0111275	0.00615909	0.00340636	-0.121328	-0.00821834	0.992578	0.491131	0.868488	0.0672245	0.862595	-0.495642	0.101336	0.0158774	3.24366	0.567823	18209
0.0110858	0.00274828	0.0016078	0.0212194	0.735583	-0.677102	-0.19255	0.667583	0.719207	0.981058	0.115115	0.155802	0.00580766	4.09317	0.510386	20864
0.0110594	0.00245734	0.00150964	-0.0894497	0.143666	0.985575	0.303129	0.946526	-0.110462	0.948742	-0.288876	0.128216	0.00655703	3.26039	0.500315	19538
0.011041	0.00450347	0.0013361	-0.339117	0.397097	0.852827	0.904976	0.3853	0.180448	-0.256939	0.832981	-0.490025	0.00345025	5.17598	0.493441	17595
0.0110154	0.00111417	0.000329858	0.979329	-0.122516	0.16095	0.179975	0.890967	-0.416878	-0.092327	0.437228	0.894599	0.00146753	3.58825	0.376675	26803
0.0110016	0.00566442	0.00106537	-0.058274	0.995881	0.0694622	0.968252	0.0394399	0.246846	-0.24309	-0.0816416	0.966562	0.00176415	10.9978	0.492787	3917
0.0109978	0.00459558	0.00105504	0.172256	0.965298	0.196285	0.927465	-0.0918005	-0.362465	0.331868	-0.244484	0.911093	0.00644775	4.60725	0.498485	13523
0.0108991	0.00232973	0.000973927	-0.0750116	0.777276	-0.624672	0.976524	-0.0695939	-0.203858	0.201927	0.625299	0.753808	0.00480849	3.47951	0.552857	13669
0.0108956	0.00152046	0.00125256	0.47327	0.557234	0.68228	-0.718146	-0.204498	0.665167	0.510179	-0.80478	0.303392	0.00435574	3.32487	0.473033	18306
0.0108816	0.000937747	0.000350192	0.0953494	0.951512	-0.292462	0.842891	0.0791261	0.532235	0.529569	-0.297262	-0.794476	0.00134263	3.53196	0.354879	16228
0.0108662	0.00839309	0.00318025	0.270265	0.962786	0	0.228769	-0.0642181	0.97136	0.935212	-0.262525	-0.237611	0.0171888	3.1417	0.591706	22038
0.0108199	0.00131715	0.000250191	0.930975	0.271848	0.243689	-0.280298	0.959913	0	-0.23392	-0.0683055	0.969853	0.00138947	5.74364	0.428591	11627
0.0108083	0.00223166	0.000335053	0.864825	0.473549	-0.166822	-0.499098	0.774732	-0.38819	-0.0545848	0.418976	0.906355	0.00323168	3.90119	0.423609	20946
0.0107743	0.000726988	0.000291576	0.877209	0.191254	0.440371	-0.322957	0.913755	0.246476	-0.355252	-0.358432	0.863321	0.00124896	4.12272	0.387518	19361
0.0107648	0.00272986	0.00175839	-0.496017	0.651018	0.574581	0.799597	0.0844633	0.594567	0.338543	0.754349	-0.562447	0.00546419	5.05057	0.527743	15252
0.010745	0.00124933	0.00045531	0.652387	0.0609157	0.755434	-0.317392	0.927107	0.199338	0.688225	0.369814	-0.624166	0.00213884	3.48237	0.394581	5811
0.0107371	0.00111333	0.000528545	-0.421792	0.808764	0.409869	-0.253556	-0.539226	0.803084	0.870518	0.23481	0.432508	0.00181099	3.76267	0.395089	19435
0.0106826	0.00192185	0.00114355	0.918722	-0.112386	0.378576	0.121424	0.992601	0	-0.375774	0.0459681	0.92557	0.00385616	4.07466	0.467902	1446
0.0106532	0.00214709	0.000481567	0.942954	-0.196186	0.268976	0.266664	0.928778	-0.257414	-0.199318	0.314456	0.928111	0.00142069	5.08305	0.384899	24110
0.0105921	0.00460189	0.00349743	0.868756	0.0977842	0.48549	-0.420823	-0.371073	0.827776	-0.261096	0.923441	0.281222	0.00819629	6.15293	0.494756	16606
0.0105514	0.00177298	0.00104155	-0.350231	0.58343	0.732767	-0.854804	0.120756	-0.504706	0.382947	0.803136	-0.456426	0.00281016	4.38731	0.411783	32813
0.0105123	0.00316035	0.000628762	-0.343549	0.890239	0.299079	0.107677	-0.279023	0.954228	0.932941	0.360028	0	0.00295066	4.72879	0.416862	26867
0.0104895	0.00359583	0.00281478	-0.586688	0.80834	-0.0488244	0.809305	0.587389	0	-0.0286789	0.0395138	0.998807	0.00922668	3.91679	0.531411	30893
0.0104567	0.00355057	0.00195474	0.763898	-0.486703	0.423768	0.330197	0.858975	0.39132	-0.554463	-0.159002	0.816878	0.00468359	5.46096	0.496557	18617
0.01045	0.00493649	0.000474724	0.646598	0.330372	-0.687579	0.761857	-0.234151	0.603943	-0.0385284	0.914346	0.403098	0.00349708	6.13662	0.434329	16922
0.0104014	0.00182768	0.000444166	-0.17598	-0.107672	0.978487	-0.347763	0.936706	0.0405296	0.920919	0.333149	0.202286	0.00199833	4.92074	0.462704	15693
0.010303	0.00573182	0.00129799	0.461811	0.77751	-0.426859	0.873279	-0.482818	0.0653488	0.155286	0.402946	0.901954	0.00271648	13.2447	0.488424	31373
0.0102629	0.00205749	0.000796742	-0.530767	-0.0107567	0.84745	-0.430712	0.864591	-0.258785	0.729914	0.502361	0.463529	0.00334096	4.05812	0.508	9002
0.0102359	0.00544938	0.000672239	0.251256	0.889672	-0.381254	0.225553	0.32923	0.916915	0.941274	-0.316374	-0.117947	0.00210762	6.17396	0.511485	20043
0.0102219	0.00555446	0.00200156	-0.387302	0.0593088	0.920043	0.284472	0.956924	0.0580652	0.876968	-0.284215	0.38749	0.0123179	2.84182	0.557399	18041
0.0102044	0.00120214	0.000685286	0.281286	0.683349	0.67373	0.959306	-0.218321	-0.179077	-0.0247166	-0.696685	0.716951	0.00257598	3.49723	0.453906	31248
0.0101926	0.00936906	0.00108341	0.293501	0.151962	0.943803	0.953218	0.0281847	-0.300966	-0.0723364	0.987984	-0.136581	0.00715029	5.38838	0.567221	32101
0.0101664	0.00217619	0.00056526	0.294168	-0.557811	0.776088	-0.627214	0.500032	0.597136	0.721158	0.662431	0.202773	0.00355953	4.02609	0.487001	18154
0.0101578	0.00123366	0.000223921	0.690648	-0.667928	-0.27727	-0.322256	-0.627466	0.708828	0.647423	0.400199	0.648602	0.00146753	4.65904	0.397325	34180
0.0101334	0.00479124	0.00044822	-0.365152	0.791549	-0.490014	-0.410892	0.335283	0.847793	0.835363	0.510917	0.202812	0.00262281	6.20023	0.557942	29406
0.0100956	0.00506304	0.00132297	0.848426	0.452073	-0.275324	0.488369	-0.467965	0.73655	-0.204132	0.759367	0.617812	0.00465237	11.69	0.560265	29568
0.0100643	0.00565516	0.00402673	-0.0135422	0.969061	-0.246448	0.192692	0.24438	0.950341	0.981166	-0.034619	-0.19004	0.0129736	3.40614	0.545946	16738
0.010057	0.00297262	0.00136376	-0.508389	0.632945	0.583884	0.658675	0.722588	-0.209794	0.554696	-0.277932	0.784261	0.00658825	4.00168	0.474159	6249
0.0100194	0.00729212	0.00392348	-0.428171	0.144817	0.892019	0.844996	-0.285796	0.451998	0.320393	0.947285	0	0.0154246	3.58875	0.596326	21806
0.00999469	0.00651662	0.00177764	0.991543	-0.108643	0.0709937	0.0815334	0.947056	0.310544	-0.100973	-0.30213	0.947904	0.0100073	4.38218	0.509573	19825
0.00994083	0.00138365	0.000623289	-0.258926	0.940582	-0.219687	0.959993	0.225488	-0.166039	0.106636	0.25389	0.961337	0.00157681	5.24533	0.42934	16979
0.00988337	0.00263742	0.00133857	-0.167478	0.959464	-0.226673	-0.599039	0.0835724	0.796347	0.783009	0.269156	0.560759	0.00321607	5.47089	0.427729	20197
0.00987419	0.00366194	0.001281	0.703527	-0.169634	-0.690126	0.429128	0.875469	0.222269	0.56648	-0.452525	0.688711	0.00643213	4.48238	0.467078	22016
0.00984233	0.00345825	0.00170094	0.349658	0.867758	-0.35318	0.29095	0.257761	0.921362	0.890555	-0.424919	-0.162346	0.00682243	3.55932	0.454696	18789
0.00976525	0.00491835	0.00357303	-0.0194471	-0.514438	0.857307	-0.563486	0.713955	0.415635	0.825897	0.474997	0.303763	0.00857098	4.30516	0.596594	19450
0.00974618	0.00229819	0.00100701	0.306797	0.901295	-0.305849	0.804031	-0.0734656	0.590031	0.509322	-0.426932	-0.747208	0.00410595	3.53457	0.474104	11250
0.00974011	0.00134577	0.00094713	0.18758	0.792468	0.580351	0.551348	-0.573928	0.605493	0.812914	0.206397	-0.544583	0.00241986	5.42175	0.413431	23383
0.00974005	0.00384827	0.000642584	0.854007	-0.51548	0.070377	0.508156	0.797455	-0.325336	0.111582	0.313602	0.942976	0.00235741	7.28347	0.467648	28265
0.00971007	0.0024376	0.00110656	-0.200191	-0.227735	0.952922	0.78877	0.539476	0.294632	-0.581176	0.810619	0.0716325	0.00469921	3.73462	0.455732	23139
0.00968151	0.00162374	0.000133035	0.954688	0.291733	-0.0588441	-0.291051	0.873943	-0.389247	-0.0621297	0.388736	0.919252	0.00179538	4.16559	0.427387	34018
0.00967886	0.00616105	0.00149345	-0.186567	0.978325	-0.0898537	-0.660005	-0.0570636	0.749091	0.727726	0.19906	0.656346	0.00580766	7.15441	0.570905	13580
0.00967732	0.000757148	0.000304299	0.542453	0.500637	-0.674616	-0.743988	0.659242	-0.109006	0.390163	0.561036	0.730076	0.00124896	3.37626	0.374801	7723
0.00962364	0.00464309	0.00176829	-0.424663	-0.187211	0.885784	-0.00519362	0.978875	0.204396	0.905337	-0.0821989	0.416664	0.00479288	5.79306	0.421766	18027
0.00960195	0.00215079	0.00051864	0.884511	0.299562	-0.357635	0.00183303	0.764366	0.64478	0.466516	-0.570971	0.675541	0.00332535	3.44132	0.439578	18151
0.00958563	0.00360343	0.000978559	0.27105	0.907854	-0.319895	0.958205	-0.286083	0	0.0915166	0.306525	0.947453	0.00488655	4.6998	0.48239	17279
0.00958551	0.00280628	0.00261721	0.730579	0.553047	0.400491	-0.319317	-0.241722	0.916301	-0.603565	0.797314	0	0.00981993	2.51008	0.516352	17406
0.00955278	0.00492013	0.00288954	-0.66319	0.653102	0.365563	0.00520522	-0.48439	0.874837	0.748433	0.582086	0.317843	0.0113811	3.39548	0.485839	24643
0.00950649	0.00203559	0.000622928	-0.163217	0.845696	-0.508093	0.799887	0.414901	0.433633	0.57753	-0.33564	-0.74418	0.00373126	3.45657	0.473154	17983
0.00947857	0.00113217	0.000811685	-0.547995	0.615497	-0.566449	0.746875	0.664964	0	-0.376668	0.423066	0.824097	0.00257598	3.47241	0.44419	28732
0.00946587	0.00230564	0.000840009	0.906287	-0.3964	0.146665	0.414742	0.900907	-0.127886	-0.0814378	0.176729	0.980885	0.0014363	6.09488	0.391624	29029
0.00942511	0.00380059	0.000608964	0.00517422	-0.681157	0.732119	-0.813795	0.422599	0.398934	0.58113	0.597859	0.552135	0.00296628	4.6161	0.445136	24223
0.00941757	0.0048355	0.000593075	-0.602583	0.2896	0.743657	0.0561881	0.944918	-0.322448	0.796076	0.152517	0.585664	0.00335658	6.28746	0.422937	12484
0.00940627	0.00232513	0.00130193	0.209321	-0.57656	0.789787	-0.420258	0.676238	0.60505	0.882931	0.458564	0.100753	0.00615112	2.95562	0.484546	18407
0.00939581	0.00259718	0.00090366	-0.338275	0.794671	-0.504052	-0.778114	0.0650445	0.624747	0.529254	0.603546	0.596341	0.00304434	5.85247	0.475945	19950
