0	0.652018480229345	0.651101802616651	0.643524263135102	0.631360620714903	0.615714320299706	0.597849478430871	0.57951361253243	0.564583388977684	0.554734281367564	0.548503554501251	0.545051179346286	0.545586516480283	0.552292164370807	0.56554262304465	0.583847426656221	0.602719204248101	0.618639171010342	0.628439999790007	0.629129012312878	0.620905237332254	0.609261833098406	0.646193167720826	0.680975939041191	0.683125449140118	0.664082602643803	0.641535701807899	0.628598480467159	0.615295161664128	0.604563578318981	0.596494426080136	0.59222395819862	0.591758088308078	0.5869572771003	0.577787524164469	0.575032096413628	0.579741620593745	0.590075760991523	0.598944102415548	0.584494799237534	0.575782599106695	0.583496999350607
-1	0.643009321309982	0.648698626984622	0.667078801415592	0.684350304685046	0.702081685047896	0.712229912286872	0.713492286554588	0.71455664222732	0.72166199766064	0.735532526599213	0.745839473990738	0.759962064907129	0.777428403652631	0.786378707724986	0.787383620877482	0.790877972696517	0.791218968410633	0.782157242872806	0.763549166557614	0.736224014481276	0.701515789333668	0.667100773575867	0.645531132856281	0.637294571461645	0.624880883304873	0.594917124025684	0.609571770853426	0.647243959273653	0.682777601267884	0.719116963434507	0.751384114225133	0.772798985165532	0.781645706370853	0.782674431001882	0.782791835558436	0.783083409870418	0.78523394316321	0.782064543784585	0.76539138489033	0.746581299541201	0.727976969931551
-2	0.442073667150637	0.441049254936365	0.456427987014488	0.477842370846701	0.498288425164031	0.519889664702047	0.534675233012725	0.549618384808644	0.55922470111159	0.567693153427088	0.577163260426902	0.587682467543804	0.597923898162695	0.608155455864031	0.614972973062548	0.616380894168076	0.610565314670746	0.594499907618552	0.56848764499136	0.538337004365258	0.50862554317142	0.477884100766171	0.442918466974468	0.408743237532115	0.408596659141167	0.400722722813576	0.389672678239952	0.409127357240382	0.456774777257133	0.505116417191061	0.549523723138216	0.58716165641314	0.617972119143281	0.641714806872667	0.657838054668006	0.666285141620353	0.666254733518149	0.658864224258118	0.645881977499451	0.625610243131257	0.600181912473207
-3	0.247006705163475	0.248495197440325	0.253562110520814	0.261134204208296	0.273624438437969	0.283683947004125	0.293039747070631	0.302549786548915	0.309986744379496	0.316129695800369	0.320324265198488	0.326169205653806	0.331718106231446	0.337440895063307	0.341821804694354	0.343364160353734	0.340411179735715	0.332175744595513	0.320285186545808	0.310000846619262	0.308410779857318	0.310419652128134	0.309681260400024	0.308177280507193	0.310520538798318	0.318521585413996	0.307048292508243	0.291924270162188	0.289013313200916	0.293823922644945	0.292265404800538	0.288175343041636	0.307423546573227	0.327931511055267	0.344997768269193	0.358346984627799	0.368092612262291	0.372874257796975	0.36891805325322	0.352926339079986	0.323798550770039
-4	0.129286948706132	0.131506218456931	0.133284791139062	0.136057715028005	0.135636468360132	0.14120563792021	0.146069664351201	0.149507231027887	0.152510455936788	0.157210924480726	0.159221271633629	0.161590381312571	0.167986198945935	0.194362143733334	0.225282204902974	0.239849556519522	0.256825212619809	0.27625547096404	0.292953997865388	0.298726215844632	0.291356323670674	0.282663612479226	0.275832124196228	0.271813497192874	0.266467300492965	0.266269579832548	0.269683105449409	0.260589749696514	0.252190184548236	0.248589232887558	0.256329680383544	0.277533596845032	0.295389152198011	0.300341971294562	0.301104593656496	0.303127620242777	0.300397993163626	0.287415375966747	0.27232480892205	0.260449935110227	0.250705922548646
-5	0.0656344602864327	0.0670885988585006	0.0670740105136149	0.0683907256218136	0.0703866283681281	0.0814418938613469	0.0702508296832126	0.0785532912201888	0.0814183248948393	0.106055635046268	0.117893356697248	0.127718015663836	0.140166001653503	0.167404833192164	0.203776366419371	0.237577906029068	0.258947144967758	0.2780246765842	0.294275287580671	0.298251502115099	0.286967011055674	0.270594889012333	0.254970308889714	0.245260791714895	0.24508275393719	0.242598280105677	0.234853180451773	0.235352295667296	0.240005912085394	0.24825030719715	0.258721584520291	0.268100372407856	0.279921799818654	0.296128666141665	0.309788755718651	0.301954003540964	0.28907008909642	0.276306816185701	0.265945988959564	0.257833023403121	0.24910438590918
-6	0.0452914876191665	0.0439958210206081	0.0432083556483738	0.0430166174574918	0.0529332985483254	0.0595911004728377	0.0617172727209196	0.0553091911964472	0.0664138981169507	0.0674373025901324	0.0860995874325316	0.104048608828774	0.116264247479591	0.132168774352403	0.165260505661593	0.208912514905748	0.246777163745554	0.27063878763389	0.291391674563621	0.29845248477153	0.28592558153686	0.265953422727203	0.249181089735047	0.235801479120119	0.22549305651515	0.21530780883248	0.210206218570881	0.213132939542194	0.222637476049024	0.237540193245401	0.2500362750629	0.263765617987828	0.277731419603018	0.291713299153142	0.300983293076869	0.293121481819324	0.280166068395473	0.267535737450949	0.254206618422148	0.244350152151343	0.237778141865244
-7	0.0361707382312734	0.0363701448333086	0.0331946612336618	0.0382578938511407	0.0418456322905496	0.0503662233282178	0.0523847979029436	0.0468831063858782	0.0493775312997199	0.0555350738671582	0.0588605920412975	0.072071501666437	0.0895451719322407	0.103021993207522	0.123489668572624	0.158306458017156	0.209274460822034	0.249911289468641	0.276181265398958	0.296107202212357	0.292462496630005	0.268221985763953	0.242664978795759	0.221927064678954	0.209620007913627	0.202835786655015	0.200744233914574	0.20665073023244	0.216881715259086	0.235417807427013	0.244052792548784	0.254561926526118	0.269342194214751	0.282437004261624	0.294555386231796	0.287021583806716	0.277491126816497	0.264594252458567	0.248137172719004	0.236474197880763	0.230838405990912
-8	0.0295726980283233	0.0313404345063192	0.0311652631255019	0.0341887149811249	0.0321152662446071	0.0395375141074015	0.0467405363868983	0.0462594870149958	0.0410189203365072	0.0462205180905339	0.0514554517765507	0.0557504336201358	0.0657834466344758	0.0817477511388523	0.0970278029811849	0.115322678598309	0.152188284050064	0.205788499167997	0.24940853572771	0.276324275961894	0.292799105446799	0.280708907843645	0.243926723065477	0.215482405682028	0.199048999190061	0.195285736609421	0.193427908737594	0.196252571334983	0.204900692553745	0.221522582589999	0.235325710692979	0.247901983239659	0.263914405294751	0.278075456850803	0.286824553918515	0.290682057772119	0.28054027442138	0.259002928450009	0.243598094165924	0.23384856447993	0.226948043095986
-9	0.0248356441111736	0.0254175108867665	0.0280590199852206	0.0254303751790544	0.0222509907854283	0.0330533570031213	0.0356592496062755	0.0416917148468904	0.0390045675782622	0.0392071940744529	0.0446362997393535	0.0505930173181457	0.0547389902541332	0.0644622103832222	0.0800887315261015	0.0876951925878718	0.105336109785502	0.146048871625581	0.20350196226769	0.246164407563451	0.274237212844126	0.282453219643542	0.265310631276232	0.221577791977342	0.195634898961181	0.184904071487275	0.185301437426348	0.183934825355929	0.187732723648914	0.201211707130466	0.224176601215077	0.244050901152275	0.259429723494424	0.274660560499967	0.285967650339661	0.288017469798412	0.282292678153527	0.267483585031446	0.247362809339098	0.231922176011214	0.224708257679745
