0	0.614200570567433	0.602597670982467	0.557237390162531	0.510365367723635	0.457720397093286	0.418979189234686	0.397908638268577	0.385949561830338	0.370951387099236	0.357769945321826	0.352602488752959	0.353690653913132	0.359324436038554	0.369099483988238	0.380440249407441	0.391516523693693	0.404322938964406	0.425356200573651	0.457771072062899	0.495548584664614	0.533906776582217	0.562560436248158	0.561098301991794	0.56980939119099	0.583661638425101	0.571072584794751	0.545804017703658	0.501228445916923	0.450765270939154	0.40651467370469	0.389654535986832	0.381699453620992	0.379746294710336	0.38512636997568	0.397565946010959	0.414709133184068	0.432853031316647	0.452648930405321	0.4777588044898	0.50722360742639	0.52773081545919
-1	0.386747870456199	0.383441328324796	0.377659116030577	0.34309395309843	0.296674977434215	0.266465671060983	0.229610718748356	0.206403536935668	0.193962626841929	0.193403818646154	0.188945245125825	0.181008604290127	0.183077919903199	0.200726305166124	0.221379044458323	0.239077892314946	0.254668340681485	0.269734183627545	0.283993964963577	0.302998849122249	0.333428624277924	0.378315270168067	0.424661020075686	0.440748765834442	0.46765419091651	0.468256522987829	0.443921829484694	0.394385332779895	0.335724323499897	0.290401693043963	0.268512406846746	0.260105300956938	0.257539895980863	0.258334161787368	0.260354957835135	0.264033657835118	0.27268695864059	0.28976923469788	0.314860465507806	0.339333323802809	0.353509903209417
-2	0.186259709400904	0.173017782737547	0.185686499042396	0.192549623342001	0.180911906615748	0.179947024654954	0.153099862974394	0.147070985243633	0.141164389015432	0.137010405661047	0.134631117132151	0.13675751449183	0.134540065633651	0.129853017350148	0.128912634868962	0.131184931371244	0.137169704522498	0.143191369420567	0.149909887737331	0.161480820535772	0.172866932805281	0.185627809072076	0.203132573452477	0.227042120931192	0.260639818138679	0.300353786453868	0.320571960977857	0.288759855578444	0.238410253902086	0.197045768876552	0.172473623603882	0.161491230133818	0.157403280021126	0.156390426855899	0.159413997320058	0.164758139411068	0.168395575060341	0.173038755418827	0.181004790408562	0.19147955631319	0.205404570431642
-3	0.106770561040002	0.101310312592633	0.0990155708266957	0.121300946176423	0.108430685990518	0.10333491213475	0.122101012620331	0.100963512254294	0.0944951681929762	0.0940084279010276	0.0926493106893443	0.0928434946781905	0.0921522904773898	0.0938165795662057	0.096061800763374	0.0976963405839112	0.0996982599903055	0.101170268005759	0.103165866945796	0.106673554886013	0.112216480715771	0.119589733960366	0.127830619891185	0.134738205182901	0.141329810614401	0.127329869271142	0.130511493555398	0.14942712233431	0.153994716418847	0.141091586715452	0.126283319445104	0.118132104939513	0.11651471374035	0.117884439769886	0.120578016113384	0.124149353717086	0.129042363143736	0.135836062034769	0.144983023301326	0.156216585705745	0.16691195493261
-4	0.0736188748491826	0.0730109596635155	0.0697263023394885	0.0800035458714363	0.082249808395726	0.0731106321486857	0.0724652124414368	0.0832637505905728	0.074896334528658	0.0697601091227646	0.070766749493227	0.0730487921859788	0.0732257741022325	0.0737680513545583	0.0750593672760503	0.0814138952133834	0.0834024967113718	0.0841368391313849	0.0854143760101631	0.0878617357701449	0.0915265042724014	0.0947350940196098	0.0971185039959597	0.0888658300524597	0.0744359836624956	0.0613962341719116	0.0499008294718961	0.0433004562308845	0.0496956989882588	0.0600234860511217	0.0722799870906928	0.084231504834747	0.083551179291798	0.0837696216428212	0.0863189578845731	0.0900716621916376	0.0952390395995776	0.102138296112936	0.110481789608893	0.11919400370802	0.126101740909251
-5	0.054481463125001	0.0540071452794519	0.0536484160259306	0.0537215930885125	0.0585784583317021	0.0559580462873009	0.0560468366774256	0.0545455257231613	0.0613977355224651	0.0599614858451069	0.0565465031480901	0.0564830112099477	0.0594080484906001	0.0619184192000281	0.062592656494833	0.0644863042699456	0.067185849395917	0.0706368796696302	0.0721649528050059	0.0716351473533567	0.0679539838081374	0.0624519791122499	0.0563015122716788	0.0502010548103003	0.0441028874574225	0.0378285968921981	0.0320969008695875	0.0258801878767047	0.0195341109083231	0.0178174272238707	0.0202692068099209	0.0247036356337871	0.0304884108653816	0.0361912237984601	0.040792227618599	0.0449699515336272	0.0488160491619988	0.051907559301712	0.0538583864718384	0.0541003463994029	0.0521008852648472
-6	0.0322454402272019	0.0323246401133194	0.032112829168493	0.034157586879323	0.03439497866042	0.0342211908778831	0.0339155649568194	0.0344442542089649	0.0349108730730755	0.0351588315876218	0.0347537427343793	0.0345743849968228	0.0357244489942437	0.0370277996096827	0.0372470994283854	0.0363750946336374	0.0356948121850287	0.0359147236357117	0.036291701221703	0.035653469437844	0.0348222215734402	0.0336965532028885	0.0315801590594995	0.0283437954446982	0.0242915538164343	0.0203394943494321	0.0178307983761768	0.0157114455172014	0.0130034081372286	0.0101134791435178	0.00776715515169578	0.00684255861274524	0.00727356680871488	0.00891234696349025	0.0106695227283012	0.011906207508135	0.0150496416284149	0.0181838766769652	0.0197483867404544	0.0202474582808553	0.0202489560443808
-7	0.0164450084588185	0.0180031701119916	0.0186845438701938	0.0188489354315611	0.0181517548098635	0.017706585197572	0.018053852056318	0.0182777977055585	0.0179999477290498	0.0172231308401193	0.0170657197906425	0.0162047130887578	0.0157860125091936	0.0162634925858893	0.0170491859077858	0.0178337863085367	0.0183991735056929	0.0179201626040011	0.0162784741954225	0.0159792968358073	0.0166057458840577	0.0159467607282507	0.0146360014334101	0.0135023618449709	0.0129788073519146	0.0118904643273703	0.0105301143296473	0.00932100744301947	0.00784910462728426	0.00581766580418847	0.00556948321540069	0.00492805263835666	0.00293416720890501	0.00278793439327259	0.00263145110201204	0.00341355651569077	0.00455284268195608	0.00574967678881319	0.00711670187552955	0.00762756366256367	0.00591518463254953
-8	0.00915378139859869	0.0101772414819151	0.0105750330552618	0.0109351545465278	0.0105216036852238	0.00931979610500253	0.00895694160474504	0.00938187554779878	0.00954058110853368	0.00924859671344058	0.00849630259257134	0.00881882053333834	0.00798890392163246	0.00681758147715525	0.00690293266421597	0.00712164283065658	0.00728142345912133	0.00769335862576691	0.00832389426662166	0.0089887294546057	0.00862118872028732	0.00665325385868885	0.00820810650499581	0.00740585433341902	0.00636260930259083	0.00591027319478775	0.00486833168111267	0.00458365109651322	0.00367448980647392	0.00300467336750104	0.00253536258301221	0.00236906709842772	0.00217308986223346	0.00248863667863049	0.0016803183081073	0.000960078941959955	0.00111680452620252	0.00152723635091494	0.0024184337760971	0.00245722999139064	0.00236750644543483
-9	0.00625632559580065	0.00610991209476356	0.00597202702047716	0.00605090972333	0.00597328211265035	0.00521619114963063	0.00486269339927433	0.00406962028798181	0.00456607779176836	0.00446051527312149	0.00458344885572344	0.00431382084915875	0.00401602684406672	0.00433650052787087	0.00338914803614989	0.00296052271217585	0.00313295045773434	0.00288439007311089	0.00305260501086955	0.00330516032096327	0.00344339030544187	0.00370513516679317	0.00434795210184525	0.00412149355927695	0.00364268080933385	0.00430491361137615	0.00288022316005704	0.00281258946407286	0.00278994831257845	0.0021905320730654	0.00190601809567062	0.00127419599979395	0.000823538417071408	0.000610535520543806	0.000567597742028806	0.000714773561836791	0.000746517065067435	0.000630608185433505	0.000285416652974824	0.000644700037452545	0.000577007309630023
-10	0.00444990336592263	0.00377129744527353	0.00338452883761875	0.00319659659865882	0.00292097673567346	0.00298631352533912	0.00220155989134761	0.00257395464565578	0.00195824012728605	0.00214423911526556	0.00210604799729201	0.00217836647776583	0.00235155183073522	0.0017055593309046	0.00216899536165108	0.0020309960655461	0.00119339290754366	0.00195756772571033	0.00142197975948818	0.00138338618062756	0.00152241809008382	0.00135520194839702	0.0012059497055438	0.00119652086573165	0.00144187648740219	0.00228808040714694	0.00144056354532658	0.00265055532916219	0.00161755010694956	0.00140694244083116	0.000926813518061541	0.00120615590911018	0.00114434739300484	0.000686076178456308	0.000512214013164245	0.000447682051611581	0.000414527206942876	0.00038339651021309	0.000482100028993795	0.000454831189596423	0.000419846138134092
-11	0.00252782021874375	0.00248623138799163	0.00192090086775451	0.00172040862466158	0.0014285584014534	0.00136791576120426	0.00163540823997181	0.00144965101567761	0.00113971849111455	0.0014377523736397	0.00111279927665288	0.000953397039628059	0.000913042974694677	0.00107661680847036	0.00104320291206824	0.00137856816773865	0.000848581522751028	0.00118757889053388	0.00156896239551125	0.00101460908029944	0.000793618624451298	0.000800419382429279	0.000545700579218686	0.000396836917743122	0.000328605282360031	0.000317599168915942	0.000381256756355833	0.000658877292430912	0.00162172154181624	0.000886494118707088	0.00106932087812823	0.000481920598749636	0.000352974910740359	0.000556547777608143	0.000600325633982742	0.000307148594223956	0.000157170037400195	0.000112759966875661	9.86548890897884e-05	7.89100662074552e-05	6.78999092141422e-05
-12	0.00143904980404265	0.00160838202280144	0.00106527469339142	0.0010295724902006	0.000792084725644915	0.00071919870468563	0.000688569041464377	0.000709737649056954	0.000634322382075597	0.000598440187037216	0.000690266439159334	0.000429434466042945	0.000353766730523371	0.000358598858487677	0.000454281206340404	0.000824190074443523	0.000829242917116461	0.000348275183617506	0.000549247285865712	0.000875535049347467	0.00070131135291769	0.000621647534534512	0.00034765868070818	0.000186482460937475	0.000118973494830471	8.84865196409864e-05	7.62273836764628e-05	7.80772555021068e-05	0.000103786585028593	0.000222929491007336	0.000876260477231862	0.00104718769765513	0.000624961621296311	0.000279935289764758	0.000115291723505078	0.000147556767643638	0.000417473073677937	6.36355053203804e-05	0.000103248017105646	6.5972101052317e-05	7.26024473260555e-05
-13	0.000889730598490211	0.000777149703991145	0.000746408907032442	0.000727646348683961	0.00049665024549812	0.000336483060960388	0.000118408368622994	0.000376840041763592	0.000823037953153667	0.000457842483963201	0.000633054355028501	0.000187146497031805	0.000137583074484328	0.000135880611182352	0.000163148366371045	0.000232247120595242	0.000412869859013261	0.00042234119334291	0.000147136196361686	0.000471070321361395	0.00071255888654235	0.000616208653044961	0.000262809325719557	9.86476427702941e-05	5.02436713190726e-05	3.11321011745896e-05	2.25772169995609e-05	1.93322807094896e-05	2.03954832200961e-05	2.86024809849128e-05	7.60178035935504e-05	7.48410036594226e-05	0.000257736848359433	0.000159308431243886	0.000568579541509919	0.000177443942068515	0.000154325232377392	0.00018610445499817	0.000206787656415924	0.000261015891003633	0.000358574957927062
-14	0.000639967183714326	0.000498264260583234	0.00075481925080204	0.000567150028300549	0.000346503090789097	0.000327099154311379	0.000265169937450849	0.000191502245759138	0.000267025125865035	0.000169533417059636	0.000353539668687797	0.00010456591960261	5.70565085237397e-05	5.83856360507604e-05	7.43946860404075e-05	0.000110728758429059	0.000187825230460922	0.000299324310460457	0.000281582137109456	0.000416592195745855	0.000260214532651392	9.16652895918312e-05	0.000459986164984721	7.33592555459289e-05	2.53909446397846e-05	1.78648885314352e-05	2.15711456119931e-05	2.96716830149985e-05	4.25984977309678e-05	6.32077049762723e-05	9.45972300068472e-05	0.000193623793212887	0.000208978880337428	0.00029247693187135	0.00042688589384172	0.000584459404121445	0.000937567665350395	0.00109378197564927	0.0014596004642213	0.00204970297218516	0.00287977384086647
-15	0.000360380395083496	0.000357140150794214	0.000132797735456643	0.000224049727187375	0.000131826774933878	0.000118937629604347	0.000117619850516781	0.000116723155432346	0.000115807509438109	0.00029383318224681	0.000113991230892726	0.000243259931675103	0.000110391757530505	0.000109932037992799	0.000114252031682328	0.000127034187618839	0.000179152589837415	0.000224522246548594	0.00018538240540288	0.00021894857436377	0.00026308651579815	0.000173730419080383	0.000116840982362662	0.000134148762688855	0.000155356721906371	0.000172114719651998	0.000213345613626061	0.00027754494678621	0.00037824081560584	0.000517570309788343	0.000738205865581355	0.00104596360126274	0.00146882568005227	0.00207696808730584	0.00293848372977131	0.00424221777714313	0.00578773538693793	0.00778384841431653	0.0105417569183062	0.0143833609380934	0.0205625303668636
