EigenVal1	EigenVal2	EigenVal3	EigenVec1X	EigenVec1Y	EigenVec1Z	EigenVec2X	EigenVec2Y	EigenVec2Z	EigenVec3X	EigenVec3Y	EigenVec3Z	Volume3d (mm^3) 	Shape_VA3d	Length3d (mm) 	index
0.00513825	0.000985191	0.000377878	0.4175	0.617946	-0.66621	-0.0589993	0.750053	0.658741	0.90676	-0.235718	0.349605	0.00151436	2.04579	0.329945	5720
0.00513428	0.00321197	0.00249562	-0.0478849	0.954096	-0.295647	0.94407	-0.0534453	-0.325384	0.326249	0.294692	0.898175	0.00907056	1.29185	0.344733	3277
0.00511554	0.00358064	0.00138642	-0.260999	0.739635	0.620338	0.585982	-0.389284	0.710692	0.767141	0.548997	-0.33181	0.0066507	1.70864	0.336652	1431
0.00510722	0.00352936	0.00272587	-0.027689	0.735032	-0.677467	-0.963284	0.161439	0.214528	0.267054	0.658533	0.703574	0.00994483	1.23052	0.361164	190
0.00508443	0.00248111	0.00133256	0.734694	-0.658158	-0.164474	0.499161	0.36027	0.788063	0.459415	0.661085	-0.593215	0.00399667	4.16266	0.335289	4335
0.00507596	0.00250838	0.00159	0.810688	0.473538	-0.344307	-0.553234	0.812045	-0.185783	0.191617	0.341095	0.920292	0.00629163	1.33717	0.348352	2388
0.00507491	0.00153129	0.000814613	0.926507	-0.374393	0.0376232	0.366938	0.876841	-0.310655	0.0833174	0.301629	0.949778	0.00256036	2.48417	0.341019	2037
0.00506323	0.000821318	0.000532359	0.41706	0.430059	0.800694	0.633128	-0.769526	0.0835392	0.652081	0.472101	-0.593221	0.00193589	1.68545	0.299929	2552
0.0050483	0.000990115	0.000407455	0.233068	0.770675	-0.593076	-0.61351	0.589713	0.525208	0.75451	0.241449	0.61026	0.00181099	1.85671	0.329121	1849
0.00504116	0.00400053	0.000931349	-0.328638	0.921653	0.206284	0.774356	0.137897	0.617541	-0.540713	-0.362685	0.759006	0.00526124	2.04279	0.353323	5743
0.00503793	0.00297757	0.00228951	0.687725	-0.60956	0.394298	0.720742	0.508219	-0.471427	0.0869729	0.6084	0.788851	0.00810262	1.30146	0.359691	5039
0.00503312	0.00412908	0.00256378	0.750135	0.205344	-0.628594	0.658539	-0.318487	0.68183	0.0601888	0.925419	0.374135	0.00974187	1.51032	0.373816	557
0.00502631	0.00388151	0.00337854	0.746425	-0.418311	0.517557	0.133543	0.856068	0.499314	-0.651932	-0.303584	0.694853	0.0114904	1.17447	0.346313	6120
0.00501771	0.0038282	0.0018942	0.939334	-0.259201	-0.224647	0.104667	0.840309	-0.531908	0.326644	0.476126	0.81646	0.00828996	1.33793	0.367339	5580
0.00501155	0.00164021	0.000968807	-0.358629	0.454331	0.815456	0.54916	0.809092	-0.20927	-0.754857	0.372766	-0.539664	0.00341902	1.66626	0.324918	3768
0.00500283	0.00321161	0.000707362	0.952338	-0.0421771	0.302114	-0.203853	0.648774	0.733169	0.226927	0.759812	-0.609254	0.00434013	1.96605	0.333844	2187
0.00499718	0.0031986	0.00196983	-0.329961	0.941242	-0.0720382	-0.440354	-0.0859706	0.893699	0.834994	0.326608	0.442846	0.0079465	1.24561	0.340652	5354
0.00499329	0.00226774	0.00177902	0.153123	0.631139	0.760406	0.788025	0.386329	-0.479339	0.596297	-0.672616	0.438198	0.00523001	1.76817	0.322429	127
0.0049914	0.00290713	0.00181378	-0.495113	0.656675	0.568895	0.625874	-0.184583	0.757767	0.602615	0.731236	-0.319606	0.00732202	1.29744	0.368253	3898
0.00496748	0.00123488	0.000925881	0.467862	0.664406	-0.582812	-0.371508	0.746194	0.552427	0.801927	-0.0419402	0.595948	0.00327852	1.67357	0.330734	6030
0.00496436	0.00105143	0.000863921	0.934909	0.102346	0.339809	-0.210341	0.931007	0.298298	-0.285835	-0.350358	0.891935	0.00229496	1.95049	0.308489	4672
0.00495877	0.00234084	0.000703034	-0.65947	0.471665	-0.585348	0.417444	0.877347	0.236649	0.625172	-0.0882869	-0.775477	0.00282577	2.2315	0.336633	2852
0.004954	0.00271899	0.00200083	0.645371	0.157042	0.747552	0.635076	-0.654123	-0.410855	0.42447	0.739906	-0.521885	0.00699417	1.35128	0.349827	1144
0.00495167	0.00356758	0.00266352	0.872029	-0.314499	-0.375041	0.478784	0.707228	0.520187	0.101641	-0.633182	0.767301	0.00966381	1.28484	0.335439	101
0.00494728	0.00262919	0.00159528	-0.609891	-0.0762257	0.788811	-0.317071	0.935694	-0.154733	0.726291	0.344479	0.594841	0.00583888	1.52223	0.363414	5248
0.00494671	0.00334612	0.00218724	-0.170927	-0.456268	0.873272	-0.0675045	0.889655	0.451616	0.982969	-0.0182435	0.182866	0.00819629	1.45642	0.35323	4451
0.00492839	0.0038696	0.00232629	0.221729	0.397989	0.890191	0.731766	0.535461	-0.421664	-0.64448	0.744907	-0.172508	0.0088676	1.43308	0.359929	3925
0.00491533	0.00280072	0.00150161	0.878513	-0.12547	-0.460947	0.0869832	0.990776	-0.10391	0.469732	0.0511914	0.881323	0.00622918	1.3614	0.331402	2828
0.00489825	0.00175111	0.00148185	0.777907	0.54233	0.317395	-0.260366	-0.181518	0.948293	-0.571901	0.820323	0	0.00479288	1.36247	0.319192	714
0.0048791	0.00323311	0.000943449	-0.0260112	0.938632	-0.343939	0.315443	0.334184	0.888154	0.948588	-0.085391	-0.304777	0.00366881	3.24117	0.383796	4437
0.00486184	0.00185903	0.00103214	0.880395	-0.309338	-0.359464	0.0651335	-0.671924	0.73775	0.469747	0.672925	0.57141	0.00302872	1.99042	0.374648	669
0.00485715	0.00283258	0.00229738	-0.399391	0.874739	-0.274442	0.617361	0.477923	0.624864	0.677755	0.080135	-0.730908	0.00805578	1.23867	0.349121	203
0.00485352	0.00180794	0.000852563	0.988684	0.0617829	0.136697	-0.119474	0.87536	0.468478	-0.0907155	-0.479509	0.872836	0.00257598	2.34438	0.312433	3424
0.00482281	0.00118335	0.00049009	0.722129	0.10009	-0.684479	-0.010743	0.99098	0.133575	0.691675	-0.0891053	0.716691	0.00193589	1.86689	0.287807	5687
0.00479266	0.00430954	0.00364262	0.994431	-0.100059	0.0330866	0.100152	0.799513	-0.59224	0.032806	0.592256	0.805082	0.00913301	5.75979	0.367994	2541
0.00478936	0.00287951	0.00152072	0.828916	0.252651	-0.499065	-0.346565	0.932281	-0.103657	0.439079	0.258882	0.860343	0.00647897	1.28612	0.334749	4552
0.00478892	0.0029985	0.00208009	0.873887	0.444266	0.197359	-0.175929	-0.0894388	0.980331	-0.453179	0.89142	0	0.0076967	1.31716	0.333029	5661
0.00477802	0.00172382	0.00142323	0.792284	-0.317	-0.521341	0.282602	-0.566619	0.774002	0.54076	0.760562	0.359338	0.00373126	2.54851	0.352247	3243
0.00477673	0.0034675	0.0021583	0.492388	0.692643	-0.527066	0.781952	-0.617974	-0.0816061	0.382237	0.371958	0.845897	0.0086022	1.1899	0.3468	4015
0.00476277	0.00138345	0.00106755	-0.203432	-0.161441	0.965687	0.804669	0.534332	0.25884	-0.557785	0.829715	0.0212062	0.00376249	1.3185	0.305975	4247
0.00476155	0.00244985	0.00180684	0.400144	0.901925	-0.162528	0.315834	0.0307665	0.948316	0.86031	-0.430795	-0.272547	0.00544858	1.78244	0.390345	1291
0.00475543	0.00272424	0.00177834	-0.334926	0.914749	0.225961	0.138693	-0.189338	0.972068	0.931981	0.35691	-0.0634548	0.00608867	1.5343	0.331627	4954
0.00474888	0.00346992	0.00160256	0.772966	0.443624	-0.453565	-0.624699	0.657017	-0.421995	0.110793	0.60953	0.784983	0.00693172	1.45289	0.348351	4779
0.0047481	0.00088591	0.000521323	0.805625	0.380071	-0.454439	-0.426674	0.904406	0	0.410997	0.193897	0.890778	0.00132702	2.12062	0.275467	6262
0.00474671	0.00441616	0.000940055	0.932687	0.10682	0.344505	-0.185082	0.961542	0.202934	-0.309579	-0.253035	0.916588	0.00421523	2.53028	0.342772	4259
0.00473174	0.00326333	0.00171727	0.816027	-0.578014	0	0.257341	0.363308	0.895423	0.517567	0.730689	-0.445216	0.00672876	1.506	0.328961	4774
0.00473056	0.00399125	0.00299282	0.158266	-0.575967	0.802006	0.234812	0.810896	0.536014	0.95907	-0.103488	-0.263581	0.0105225	1.28674	0.351357	777
0.00472774	0.00290366	0.000858006	0.996297	-0.0359365	0.0781094	0.0293031	0.995995	0.0844702	-0.0808322	-0.0818685	0.99336	0.00449625	1.64613	0.331461	1560
0.00472237	0.00416658	0.00255474	0.499191	0.859471	-0.110082	0.866401	-0.496936	0.0490303	0.0125638	0.119851	0.992712	0.00952331	1.44963	0.367103	1075
0.00471987	0.00101339	0.00070817	0.0614899	0.879797	-0.471356	0.913935	-0.239444	-0.327702	0.401175	0.410639	0.818801	0.00201395	1.73935	0.3008	1590
0.00471615	0.00184404	0.00104874	-0.47657	-0.0416273	0.878151	0.705885	0.577286	0.410447	-0.52403	0.81548	-0.245733	0.00410595	1.47187	0.338174	971
0.00470757	0.00214888	0.00061352	0.522116	-0.643744	0.559453	0.852003	0.42333	-0.30803	-0.0385407	0.637484	0.769499	0.00282577	2.08143	0.341392	1807
0.00470196	0.00161315	0.000830922	-0.570914	-0.332507	0.750664	-0.558536	0.82743	-0.0582818	0.601743	0.452547	0.658108	0.00291944	1.77131	0.329448	3936
0.00469938	0.00316473	0.00235263	0.441993	0.519046	0.731597	-0.826894	0.551885	0.108022	0.347689	0.652698	-0.673125	0.00819629	1.33321	0.336803	1404
0.00469627	0.0023165	0.00191622	0.286832	0.836539	-0.466829	0.830562	-0.459991	-0.313967	0.477383	0.297675	0.826738	0.00585449	1.39537	0.3468	2696
0.00468877	0.00186065	0.00127969	0.343614	0.863413	0.369389	0.181923	-0.447087	0.875795	0.921322	-0.233735	-0.3107	0.00452747	1.38877	0.316825	1031
0.00468172	0.00230441	0.00152228	0.177888	0.946583	0.268953	0.18427	-0.30052	0.935806	0.966644	-0.116908	-0.227885	0.00527685	1.44152	0.30555	5894
0.00468074	0.00334805	0.00176353	0.992985	-0.0177423	0.1169	-0.000975042	0.987415	0.158145	-0.118235	-0.15715	0.980472	0.00713467	1.35976	0.336889	861
0.00467944	0.0044442	0.0023553	0.464373	0.764867	-0.44647	0.881202	-0.449442	0.146579	0.0885493	0.461498	0.882711	0.0100385	1.17201	0.341038	1887
0.00466443	0.0028354	0.00187122	-0.0562895	0.980432	-0.18864	0.747499	-0.0838683	-0.658947	0.661874	0.1781	0.728151	0.00694733	1.28712	0.330821	2705
0.00466181	0.00114772	0.000838947	-0.364353	-0.144255	0.92002	-0.579374	0.80857	-0.102668	0.72909	0.570443	0.378182	0.00210762	2.03982	0.301345	3206
0.00464461	0.00255809	0.000393974	-0.249981	-0.563096	0.787675	0.344795	0.708407	0.615854	0.904779	-0.425538	-0.0170645	0.00232618	2.63742	0.313999	5956
0.00464251	0.00305165	0.00119834	0.713349	0.593455	0.372753	-0.286555	-0.238393	0.927931	-0.639546	0.768753	0	0.0057296	1.46134	0.33611	2608
0.00463898	0.0027084	0.00126822	0.710212	0.682522	-0.172519	-0.698655	0.653232	-0.291838	-0.0864915	0.327798	0.94078	0.00493338	1.75763	0.330851	5782
0.00463087	0.000429105	0.000207525	0.494213	0.755989	-0.429225	0.837014	-0.547182	0	0.234864	0.359267	0.903198	0.000530807	2.15801	0.257259	5023
0.0046232	0.000671709	0.000301149	0.873187	0.19071	0.448525	-0.213377	0.97697	0	-0.438196	-0.0957048	0.89377	0.001046	2.2366	0.289689	5629
0.00462267	0.00114809	0.000522823	-0.394721	0.805184	0.442578	0.870055	0.172746	0.461695	0.295296	0.567308	-0.768741	0.00220129	1.62666	0.32553	4235
0.00460904	0.00176884	0.00133556	-0.576803	0.815551	-0.0466266	0.758939	0.513901	-0.399897	0.302175	0.266048	0.915373	0.00462115	1.29979	0.320807	1068
0.00459697	0.00390064	0.00305891	0.676699	-0.426324	-0.600272	0.717604	0.564277	0.408211	0.164689	-0.706994	0.687777	0.0105537	1.25605	0.359948	1952
0.00458826	0.00282387	0.00113005	-0.434528	-0.111013	0.893791	0.815874	-0.468857	0.338413	0.381491	0.87627	0.294304	0.00213884	3.73682	0.316539	4616
0.00458803	0.00290466	0.00191322	-0.0349986	0.420515	0.90661	0.975393	-0.183216	0.122635	0.217676	0.888594	-0.403756	0.00640091	1.50378	0.329575	2580
0.00458726	0.00220493	0.000849871	-0.0884345	0.996082	0	0.943416	0.0837587	-0.32086	0.319603	0.0283751	0.947127	0.00279454	3.90724	0.29657	2648
0.00458557	0.00393223	0.00310181	-0.229778	0.746072	-0.624963	-0.642231	0.36625	0.673351	0.731261	0.556091	0.394994	0.0105381	1.25058	0.351857	1615
0.00458462	0.00280267	0.00142972	0.202402	0.97895	0.0262737	0.74985	-0.172179	0.63881	-0.629887	0.109595	0.768915	0.00580766	1.42968	0.361265	217
0.00458306	0.00241961	0.00171025	-0.0732677	0.987301	-0.140959	0.984619	0.094087	0.147216	-0.158609	0.128005	0.979009	0.00624479	1.23378	0.320854	2337
0.00456329	0.00352977	0.00298501	0.314525	0.857526	-0.407091	0.0689018	0.407101	0.910781	0.946745	-0.314513	0.0689586	0.00971065	1.20827	0.341861	2462
0.00455699	0.000841983	0.000666444	-0.0343232	0.983815	-0.175871	0.999392	0.0348667	0	-0.00613204	0.175764	0.984413	0.00196711	1.63482	0.296561	4764
0.00454401	0.00132129	0.000545608	0.0714102	0.0572383	0.995803	-0.287866	0.957054	-0.0343678	0.955005	0.284204	-0.0848204	0.00257598	1.61338	0.300986	225
0.0045407	0.00153469	0.00105067	0.219337	-0.216533	0.951317	0.855802	0.51092	-0.0810227	-0.468503	0.83191	0.297373	0.00346586	1.88195	0.329267	2495
0.00453648	0.0016586	0.000766182	0.66295	-0.0348522	0.747852	0.552378	0.697038	-0.457184	-0.505347	0.716187	0.481353	0.00279454	1.93718	0.290671	4696
0.00452743	0.00163314	0.000682479	0.825764	0.459325	-0.327314	-0.507486	0.858318	-0.0758184	0.246114	0.228715	0.941869	0.00315362	1.52537	0.313998	3853
0.00450746	0.00241504	0.00200631	0.824214	-0.0218011	0.565859	-0.565411	-0.0869656	0.820212	-0.0313287	0.995973	0.0840048	0.00351269	2.92226	0.331568	293
0.00449618	0.000709114	0.000316823	0.994219	-0.106293	-0.0151488	0.0708646	0.75564	-0.651142	0.0806586	0.646305	0.758805	0.00103039	2.18396	0.263524	4267
0.00449572	0.00363042	0.00339726	-0.278212	0.700169	0.657542	0.422165	-0.525768	0.738474	0.862771	0.483044	-0.149312	0.0102571	1.32675	0.334866	5827
0.00449255	0.00176659	0.00141326	-0.615497	0.777541	0.128814	0.784074	0.620668	0	0.0799509	-0.101	0.991669	0.00457431	1.65517	0.31949	2718
0.0044855	0.0027547	0.00168959	0.963505	0.183709	-0.194702	0.0910884	0.458936	0.883788	-0.251716	0.869269	-0.425454	0.00619795	1.39735	0.328118	803
0.00447794	0.00116568	0.00109854	0.260533	0.666536	-0.698464	0.254278	0.650534	0.715645	0.931378	-0.364054	0	0.00293505	1.69238	0.345352	2812
0.0044762	0.0020319	0.00130522	0.214536	0.972108	-0.0947662	-0.570201	0.203429	0.79592	0.792998	-0.116717	0.597939	0.00401228	1.7306	0.319276	2935
0.00447529	0.00175629	0.00111643	0.788841	0.476065	0.388705	-0.612654	0.558849	0.558876	0.048834	-0.679006	0.732506	0.00330974	2.19956	0.296705	5981
0.00447229	0.0023875	0.00166888	0.710109	-0.471727	-0.522703	0.346983	0.880431	-0.323179	0.612656	0.0481229	0.788883	0.00591694	1.28333	0.318014	2697
0.00446486	0.00301481	0.000666319	-0.066902	0.517155	0.853273	0.94414	-0.243761	0.221767	0.322683	0.820445	-0.471959	0.00413717	1.72209	0.313501	2448
0.00446021	0.000698494	0.000345548	-0.270103	-0.401255	0.875237	0.534371	-0.818645	-0.2104	0.800932	0.410871	0.435537	0.001046	2.10023	0.267451	1564
0.00445863	0.00161993	0.000889038	0.259635	-0.532794	0.805432	-0.497461	0.641073	0.58443	0.827721	0.55241	0.0985991	0.00346586	1.47825	0.310281	1167
0.00445828	0.00137332	0.00095078	-0.595343	0.546205	-0.589259	0.385398	0.837645	0.387066	-0.705007	-0.00333764	0.709192	0.00290383	1.71005	0.294336	5416
0.00445403	0.00318388	0.00175916	0.856603	0.432221	0.281808	-0.423549	0.900945	-0.0943678	-0.294682	-0.0385238	0.954819	0.00654142	1.4781	0.33488	2695
0.00445368	0.00177767	0.00151913	0.15637	0.979054	-0.130393	-0.0898005	0.145563	0.985265	0.983608	-0.142356	0.110681	0.00485532	1.23664	0.316696	4660
0.00444542	0.00410961	0.0020562	0.204437	-0.22794	0.951971	-0.115457	0.960107	0.254683	0.972047	0.161978	-0.169964	0.00843047	1.35921	0.347657	2505
0.00443889	0.00160441	0.00103899	0.784503	-0.540432	0.304118	0.346398	0.788673	0.50794	-0.514357	-0.293135	0.805921	0.00345025	1.6154	0.307952	2094
0.00443134	0.00268321	0.0016675	0.84684	-0.409311	-0.339598	0.221519	0.851954	-0.47445	0.48352	0.326556	0.812139	0.00630724	1.2431	0.333844	2204
0.00441906	0.00210707	0.00109729	0.483542	0.662421	0.572176	0.30128	-0.739687	0.601742	0.821838	-0.118582	-0.557244	0.00441819	1.39879	0.319191	3688
0.00441481	0.00365735	0.00209313	0.473558	-0.412388	0.778254	-0.0846939	0.858197	0.506285	0.876681	0.305668	-0.371479	0.00818068	1.2564	0.345219	3631
0.00440525	0.00257867	0.0018727	0.324761	-0.323673	0.888688	0.758557	0.650357	-0.0403376	-0.564908	0.687221	0.456735	0.00663509	1.26045	0.332283	4506
0.00439209	0.00152694	0.000653667	0.668497	-0.65759	-0.3474	0.741649	0.554648	0.377258	-0.0553965	-0.509844	0.858481	0.00199833	3.06578	0.308837	1530
0.00438697	0.00316169	0.00179318	0.453378	0.646312	-0.613782	0.825332	-0.564441	0.0152868	0.336564	0.513505	0.789327	0.00732202	1.18274	0.328448	2296
0.00438021	0.00116681	0.000865044	0.382222	0.910261	-0.159156	0.898249	-0.40642	-0.167245	0.216921	0.0790372	0.972984	0.00270087	1.49491	0.307831	5695
0.00437425	0.00325533	0.000951188	-0.323415	0.859984	-0.394752	0.945846	0.306102	-0.108064	-0.0279011	0.408324	0.91241	0.0050895	1.55799	0.343401	6055
0.00436776	0.00279217	0.0012604	-0.185974	0.888511	-0.419477	0.907114	-0.00879328	-0.420793	0.377568	0.45877	0.804346	0.00544858	1.35757	0.341392	36
0.00435227	0.00133423	0.000824914	-0.11522	0.903127	-0.413625	-0.897833	0.0834692	0.432352	0.424994	0.421182	0.80124	0.0031224	1.33599	0.296559	45
0.00435065	0.00220817	0.000859144	0.96314	-0.242758	-0.115885	0.194582	0.331269	0.923254	0.185739	0.911773	-0.366295	0.00265404	2.52525	0.316298	4323
0.00434849	0.00286909	0.00217179	-0.0558564	0.960757	0.271708	-0.321625	-0.274941	0.906071	0.945218	-0.036778	0.324361	0.00732202	1.24039	0.32339	5631
0.00434742	0.00154034	0.000919749	0.900878	-0.393675	-0.182864	-0.0500946	-0.512751	0.857075	0.431172	0.762959	0.481647	0.00348147	1.43696	0.296078	6093
0.00434577	0.00309657	0.00211987	-0.198851	0.0365979	0.979346	0.956673	0.224115	0.185872	-0.212684	0.973875	-0.0795777	0.00708784	1.45341	0.338174	4559
0.00434226	0.00225463	0.00114008	0.916946	-0.175442	0.358372	0.00143516	0.899593	0.436726	-0.399009	-0.39994	0.82513	0.00346586	3.36497	0.302333	1862
0.00433655	0.000687475	0.00030159	0.892783	-0.365448	-0.263413	0.378826	0.925468	0	0.24378	-0.0997879	0.964683	0.000983555	1.8208	0.275003	4102
0.00433196	0.00102815	0.000525885	0.876102	-0.340458	-0.341371	0.315612	0.94025	-0.127742	0.364465	0.00417416	0.931208	0.00109284	3.09247	0.296509	4551
0.00432684	0.00203036	0.000939132	0.970703	0.185766	-0.1524	-0.227949	0.912535	-0.339585	0.0759874	0.364376	0.928147	0.00385616	1.48202	0.310705	6257
0.00432637	0.00248798	0.000881022	-0.0767283	0.882871	0.463306	-0.706836	-0.375893	0.599239	0.703204	-0.281502	0.652886	0.00427768	1.5062	0.307199	3508
0.00431971	0.00150935	0.000552549	0.92381	-0.330799	0.192735	0.217659	0.867948	0.446421	-0.31496	-0.370458	0.87382	0.00270087	1.5139	0.295523	2004
0.00430578	0.00158061	0.00104426	-0.480194	0.558003	0.676791	-0.0195798	-0.778196	0.627717	0.876944	0.288174	0.38461	0.0036532	1.5064	0.317367	518
0.00429965	0.0036412	0.00140236	0.1071	0.812962	-0.572382	-0.904032	0.319244	0.284271	0.413831	0.487006	0.769135	0.0067756	1.30335	0.327	15
0.00428768	0.00253278	0.00217666	0.917655	0.0462568	0.394676	0.206323	0.793374	-0.572703	-0.339617	0.606975	0.7185	0.0032629	8.93287	0.298673	6189
0.00428452	0.000143357	5.06135E-05	-0.0659232	0.946089	-0.317129	0.921961	-0.0638012	-0.381991	0.38163	0.317562	0.868051	0.000296628	2.05915	0.241397	2345
0.00428311	0.00195295	0.000652598	0.127766	-0.434465	0.891581	0.490609	0.808948	0.323893	0.861962	-0.396036	-0.316508	0.00201395	2.85794	0.304825	1672
0.00427914	0.0029973	0.0020076	-0.10361	0.692878	0.713572	0.97492	0.212822	-0.0650925	0.196965	-0.688932	0.697551	0.00713467	1.28965	0.323886	442
0.00427411	0.00174764	0.000733622	0.598239	0.74273	0.300769	-0.270598	-0.166045	0.948265	0.754246	-0.648677	0.101647	0.00263842	1.81306	0.303348	5603
0.0042732	0.00197272	0.00172315	0.447019	0.890226	0.0875816	-0.268714	0.0402522	0.962379	0.85321	-0.453736	0.25721	0.00529246	1.21426	0.301267	5578
0.00427258	0.00326335	0.0016472	0.80186	0.413747	-0.431084	-0.353658	0.910161	0.215716	0.481608	-0.0205181	0.876147	0.00661948	1.30105	0.333136	5607
0.00426824	0.00336127	0.00156591	0.0307714	0.850576	0.524951	-0.549666	-0.424253	0.719636	0.834817	-0.310692	0.454478	0.00596378	1.66011	0.332313	3825
0.00426574	0.00120518	0.000939122	-0.0860318	0.730855	-0.677089	-0.023433	0.677937	0.734747	0.996017	0.0790778	-0.041198	0.00288822	1.45579	0.2942	1332
0.0042511	0.000943926	0.000424359	0.254015	0.774717	-0.579042	0.606405	0.338831	0.719351	0.753491	-0.53386	-0.383724	0.00174854	1.61514	0.286349	104
0.00425082	0.00273873	0.00167285	0.037698	0.993537	0.107065	0.930521	0.00415682	-0.366216	0.364294	-0.113431	0.92435	0.00621357	1.25779	0.307614	5512
0.00424684	0.00292671	0.00153268	-0.602619	0.629117	-0.490981	0.0302512	0.632808	0.773717	0.797455	0.451404	-0.400374	0.00320046	6.80635	0.298114	1667
0.0042283	0.00153089	0.000966415	-0.509784	-0.166859	0.843966	0.712247	-0.632079	0.305254	0.482519	0.756726	0.441069	0.00231057	1.87477	0.28653	4832
0.00422609	0.00208284	0.0010255	0.0651849	0.912419	-0.404033	-0.834444	0.271881	0.479357	0.547223	0.305896	0.779085	0.00276332	2.2106	0.307399	2749
0.00422464	0.00143232	0.00139325	0.668876	0.268968	-0.693009	-0.373085	0.927797	0	0.642972	0.258551	0.720929	0.00362198	1.82964	0.318693	5185
0.00422386	0.000853153	0.000441029	0.945256	-0.246687	0.213628	0.324197	0.784609	-0.528473	-0.0372468	0.5688	0.821632	0.00113967	2.20702	0.265074	890
0.00421946	0.00343744	0.00271994	0.0466685	0.603194	0.796228	0.423686	0.709892	-0.562622	0.904606	-0.363608	0.222435	0.00768109	1.60164	0.365381	5377
0.00421683	0.00112277	0.000976323	0.628308	0.773237	-0.0856364	0.776088	-0.630624	0	0.0540044	0.0664614	0.996326	0.00285699	1.50232	0.296303	1991
0.00421132	0.00181997	0.000437728	0.0767364	0.966323	0.245625	0.0815693	-0.25161	0.964385	0.993709	-0.053968	-0.0981299	0.00235741	1.80913	0.288407	3911
0.0042068	0.00204921	0.00107924	-0.44636	0.812604	-0.374751	0.358567	0.546111	0.757095	0.819874	0.203563	-0.535135	0.00388738	1.53071	0.307952	1861
0.00419774	0.00333969	0.00233251	-0.385692	0.679536	0.624077	-0.0288131	-0.684954	0.728016	0.922177	0.262809	0.283761	0.00810262	1.20042	0.318015	4617
0.00419036	0.00141352	0.000656151	-0.554725	0.831837	0.018096	0.0100399	-0.0150554	0.999836	0.831973	0.554815	0	0.00265404	1.5341	0.30807	5125
0.00418424	0.00132713	0.00100816	0.404136	0.910832	0.0840189	0.914064	-0.40557	0	-0.0340755	-0.0767986	0.996464	0.00324729	1.33859	0.280009	3929
0.00417762	0.00336398	0.00284025	0.883308	-0.274037	0.380356	0.0846751	0.89127	0.445496	-0.461082	-0.361304	0.810471	0.00889883	1.21905	0.314822	1733
0.004166	0.00292395	0.00214998	0.781882	0.60638	0.14479	-0.608786	0.692603	0.386886	0.134318	-0.390645	0.910689	0.00686927	1.35233	0.348159	5952
0.00416586	0.00231822	0.0018782	-0.46321	-0.411037	0.785165	-0.136874	0.908493	0.39485	0.875615	-0.0754299	0.477083	0.00613551	1.16802	0.317131	3284
0.00416098	0.0020823	0.000259506	0.364531	-0.272121	0.890543	0.923938	-0.013434	-0.382305	0.115997	0.962169	0.246526	0.000858659	3.10586	0.27907	991
0.00415398	0.00207975	0.00135881	0.138188	0.267975	0.953464	0.00678051	0.962421	-0.271475	0.990383	-0.0439796	-0.131178	0.00444941	1.42515	0.306254	3605
0.00415003	0.00242353	0.00152121	-0.466845	0.735905	0.490408	0.780645	0.60349	-0.16246	0.415511	-0.306991	0.856217	0.0053393	1.27011	0.29657	6110
0.0041439	0.0024921	0.00226986	0.816429	-0.370038	0.4433	0.412817	0.910814	0	-0.403764	0.183002	0.896373	0.00693172	1.14972	0.315961	4976
0.00414083	0.00122044	0.000795035	0.258815	0.800356	-0.540781	0.912992	-0.385491	-0.133573	0.315372	0.459158	0.83049	0.00274771	1.49097	0.326124	2535
0.00413808	0.00128815	0.00034058	0.256345	0.965011	0.0551451	0.962442	-0.249553	-0.106909	0.0894066	-0.0804795	0.992738	0.00101478	2.67146	0.257022	5427
0.00413091	0.00262807	0.00196918	0.834705	-0.405217	0.372917	-0.0203548	0.654008	0.756214	0.550321	0.638806	-0.537655	0.00630724	1.28036	0.315961	1044
0.00412869	0.00357025	0.00121811	-0.0929348	0.968609	0.230565	0.97515	0.135318	-0.175416	0.201109	-0.208533	0.957115	0.00371565	3.06361	0.357083	5435
0.00412693	0.000482011	0.000251551	0.810414	-0.585604	0.0172638	0.538981	0.756795	0.369812	-0.229628	-0.290396	0.928946	0.000733763	2.07219	0.252087	4115
0.00412241	0.00209164	0.00140022	-0.316982	0.854993	-0.410498	-0.210695	0.358522	0.909434	0.924732	0.374764	0.0664975	0.00477727	1.35591	0.296475	907
0.00411516	0.0015019	0.00116551	0.799819	-0.533275	0.275513	-0.312436	0.0220495	0.949683	0.512517	0.845655	0.148978	0.00366881	1.42126	0.303338	1781
0.00411113	0.00122783	0.000991266	0.760514	-0.0443694	0.647804	0.0582424	0.998302	0	-0.646705	0.0377297	0.761807	0.00302872	1.46078	0.294411	5152
0.00410418	0.000869426	0.000208816	0.928241	0.315007	-0.197837	0.187343	0.0635765	0.980235	-0.321359	0.946958	0	0.000640091	2.31062	0.269945	2104
0.00410233	0.00361804	0.00156337	-0.668839	-0.16116	0.725728	-0.0794257	0.986123	0.145786	0.739152	-0.0398656	0.672358	0.00679121	1.26774	0.318745	1415
0.00409863	0.00165898	0.000919829	-0.551778	0.82704	-0.107453	0.827805	0.527457	-0.191125	0.101391	0.194409	0.975667	0.00351269	1.32469	0.30807	740
0.00409479	0.00210377	0.0012421	0.529265	0.744652	0.406658	0.0249387	-0.492738	0.86982	0.84809	-0.450224	-0.27936	0.00396544	1.6499	0.308787	4
